DISTRIBUTOR_SENDER_ID;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME;DISTRIBUTOR_ORDER_TAKING_BRANCH_ID;DISTRIBUTOR_SHIP_DATE;DISTRIBUTOR_INVOICE_DATE;DISTRIBUTOR_INVOICE_NUMBER;DISTRIBUTOR_INVOICE_LINE_ITEM;BILL_TO_CUSTOMER_DUNS_NUMBER;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER;BILL_TO_CUSTOMER_NAME;BILL_TO_CUSTOMER_BILLING_ADDRESS1;BILL_TO_CUSTOMER_BILLING_ADDRESS2;BILL_TO_CUSTOMER_CITY;BILL_TO_CUSTOMER_STATE;BILL_TO_CUSTOMER_ZIP;BILL_TO_CUSTOMER_COUNTRY;SHIP_TO_CUSTOMER_DUNS_NUMBER;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER;SHIP_TO_CUSTOMER_CUSTOMER_NAME;SHIP_TO_CUSTOMER_ADDRESS1;SHIP_TO_CUSTOMER_ADDRESS2;SHIP_TO_CUSTOMER_CITY;SHIP_TO_CUSTOMER_STATE;SHIP_TO_CUSTOMER_ZIP;SHIP_TO_CUSTOMER_COUNTRY;VENDOR_ITEM_NUMBER;VENDOR_ITEM_OPTIONS;ITEM_DESCRIPTION;PRODUCT_FAMILY;QUANTITY;QUANTITY_UNIT_OF_MEASURE;UNIT_REPLENISHMENT_COST;EXTENDED_REPLENISHMENT_COST;UNIT_COST;EXTENDED_COST_OF_GOODS_SOLD;COST_UNIT_OF_MEASURE;CURRENCY_CODE;REBATE_NUMBER;;;;;
Tea & Trade Ltd.;0;34;;2024-02-02;3fb8c5b04e9038788bc1c014e67b4fb5;1;0;0;BILL_TO_CUSTOMER_NAME 033;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 025;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 033;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 025;GB;3SU1550-0AA10-0AA0;0;0;0;1;0;0;0;1.62;1.62;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-23;40451f4c0ab20aa64837c12d316f1a81;1;0;0;BILL_TO_CUSTOMER_NAME 014;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 021;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 014;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 021;GB;3SU1052-2BF20-0AA0;0;0;0;1;0;0;0;5.45;5.45;0;GBP;0;;;;;
Tea & Trade Ltd.;0;2;;2023-10-06;40517644097b69c53a325fb342963791;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;6EP33316SB000AY0;0;0;0;50;0;0;0;39;1950;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-12;405425d7bebf3c0deae40d5e4f3df411;1;0;0;BILL_TO_CUSTOMER_NAME 026;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 011;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 026;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 011;GB;5SY4110-8;0;0;0;1;0;0;0;10.79;10.79;0;GBP;0;;;;;
Tea & Trade Ltd.;0;2;;2023-10-03;405736c95df10bf948d9852d90064997;1;0;0;BILL_TO_CUSTOMER_NAME 027;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 020;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 027;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 020;GB;3SU10522BF600AA0;0;0;0;1;0;0;0;5.36;5.36;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-03-13;405de12f8f4de0f5589b8cfcbf1ac443;1;0;0;BILL_TO_CUSTOMER_NAME 027;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 020;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 027;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 020;GB;3SU1050-0AB20-0AA0;0;0;0;1;0;0;0;2.89;2.89;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-06-21;406adbafa8660c9f818c12efa7a4c91c;1;0;0;BILL_TO_CUSTOMER_NAME 019;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 014;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 019;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 014;GB;3SU1401-1BF20-1AA0;0;0;0;1;0;0;0;6.28;6.28;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-06-24;4072e7d509ace78d33e6c7368dd3c37b;1;0;0;BILL_TO_CUSTOMER_NAME 019;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 014;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 019;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 014;GB;3SU1400-1AA10-1BA0;0;0;0;5;0;0;0;2.33;11.65;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-09;407556b9e810af8cdb99ae016c7a5ebd;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3NW1300-0HG;0;0;0;5;0;0;0;19.18;95.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-17;407ad5203370ce8486b5c87fc766a250;1;0;0;BILL_TO_CUSTOMER_NAME 020;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 043;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 020;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 043;GB;3SU1050-0AB10-0AA0;0;0;0;1;0;0;0;2.95;2.95;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-17;407ad5203370ce8486b5c87fc766a250;2;0;0;BILL_TO_CUSTOMER_NAME 020;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 043;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 020;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 043;GB;3SU1050-0AB10-0AA0;0;0;0;1;0;0;0;2.95;2.95;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-06-28;4081612eb51e089487e63eb6a778adbe;1;0;0;BILL_TO_CUSTOMER_NAME 013;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 048;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 013;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 048;GB;3SU1801-0AA00-0AB1;0;0;0;1;0;0;0;5.58;5.58;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-21;40af01031fd1c43b5bc885eb891b1eda;1;0;0;BILL_TO_CUSTOMER_NAME 055;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 041;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 055;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 041;GB;3SU1400-1AA10-1BA0;0;0;0;2;0;0;0;2.33;4.66;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-03-13;40defe89ce653e9dac683d6d21294907;1;0;0;BILL_TO_CUSTOMER_NAME 027;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 020;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 027;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 020;GB;3SU1200-6KB10-1AA0;0;0;0;1;0;0;0;17.43;17.43;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-16;40f3448ad21b8d3a109d3b4304b47590;1;0;0;BILL_TO_CUSTOMER_NAME 019;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 014;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 019;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 014;GB;3SU1401-1BF20-1AA0;0;0;0;1;0;0;0;6.28;6.28;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-19;40fba92cb33b675e67151a9220afcc5b;1;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3SU1050-0AB40-0AA0;0;0;0;2;0;0;0;2.95;5.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-19;40fba92cb33b675e67151a9220afcc5b;2;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3SU1050-0AB40-0AA0;0;0;0;2;0;0;0;2.95;5.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-19;40fba92cb33b675e67151a9220afcc5b;3;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3SU1050-0AB40-0AA0;0;0;0;2;0;0;0;2.95;5.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-19;40fba92cb33b675e67151a9220afcc5b;4;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3SU1050-0AB40-0AA0;0;0;0;2;0;0;0;2.95;5.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-19;40fba92cb33b675e67151a9220afcc5b;5;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3SU1050-0AB40-0AA0;0;0;0;2;0;0;0;2.95;5.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-19;40fba92cb33b675e67151a9220afcc5b;6;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3SU1050-0AB40-0AA0;0;0;0;2;0;0;0;2.95;5.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-19;40fba92cb33b675e67151a9220afcc5b;7;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3SU1050-0AB40-0AA0;0;0;0;2;0;0;0;2.95;5.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-19;40fba92cb33b675e67151a9220afcc5b;8;0;0;BILL_TO_CUSTOMER_NAME 037;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 012;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 037;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 012;GB;3SU1050-0AB40-0AA0;0;0;0;2;0;0;0;2.95;5.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-12;40fc78510398edf0ceeffc5de7cd0e7a;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU12006KF101AA0;0;0;0;10;0;0;0;17.55;175.5;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-12;40fc78510398edf0ceeffc5de7cd0e7a;2;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU12006KF101AA0;0;0;0;5;0;0;0;17.55;87.75;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-05;411a5cfad429affc34a427c8c1b3fd28;1;0;0;BILL_TO_CUSTOMER_NAME 019;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 014;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 019;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 014;GB;3SU1051-6AA40-0AA0;0;0;0;2;0;0;0;2.13;4.26;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-19;41413da4826e15f752d6e0b2e46912fd;1;0;0;BILL_TO_CUSTOMER_NAME 002;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 038;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 002;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 038;GB;5SY4206-7;0;0;0;2;0;0;0;33.95;67.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-08;414c034598c037049048be033839e64a;1;0;0;BILL_TO_CUSTOMER_NAME 027;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 020;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 027;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 020;GB;3SU1050-0AB20-0AA0;0;0;0;2;0;0;0;2.95;5.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-01;41524d93042265c89f4f4a0b749c4365;1;0;0;BILL_TO_CUSTOMER_NAME 056;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 055;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 056;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 055;GB;3RT2015-1BB42;0;0;0;4;0;0;0;17.17;68.68;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-06-26;415574f5ae07aab6772c542ebaa0e7df;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU12006KF101AA0;0;0;0;34;0;0;0;17.55;596.7;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2024-01-17;4159fd3b08bdf021127c3f60af93a415;1;0;0;BILL_TO_CUSTOMER_NAME 017;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 023;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 017;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 023;GB;3SU1052-2BF60-0AA0;0;0;0;1;0;0;0;5.45;5.45;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-26;415fa70c81f1759f6bf9f35dd465950e;1;0;0;BILL_TO_CUSTOMER_NAME 019;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 014;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 019;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 014;GB;3SU1051-6AA40-0AA0;0;0;0;5;0;0;0;2.13;10.65;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-05;4166807077b5bbd10fd51c23640d0ab6;1;0;0;BILL_TO_CUSTOMER_NAME 019;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 014;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 019;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 014;GB;3RU2116-1AB0;0;0;0;1;0;0;0;21.47;21.47;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-01;416eb834e36f89b091d688153e5e340e;1;0;0;BILL_TO_CUSTOMER_NAME 010;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 009;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 010;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 009;GB;5SY4106-7;0;0;0;4;0;0;0;11.29;45.16;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-01;416eb834e36f89b091d688153e5e340e;2;0;0;BILL_TO_CUSTOMER_NAME 010;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 009;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 010;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 009;GB;5SY4106-7;0;0;0;4;0;0;0;11.29;45.16;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-26;417160388490a24b9256371be7af2aa9;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1550-0AA10-0AA0;0;0;0;10;0;0;0;1.62;16.2;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-24;41751e7c175eb23140f3a8d67cfa71ed;1;0;0;BILL_TO_CUSTOMER_NAME 019;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 014;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 019;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 014;GB;3SU1401-1BB60-1AA0;0;0;0;3;0;0;0;3.74;11.22;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-13;417802b9d7014844b4bfa32a659eb12d;1;0;0;BILL_TO_CUSTOMER_NAME 028;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 032;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 028;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 032;GB;5SY4406-8;0;0;0;1;0;0;0;75.61;75.61;0;GBP;0;;;;;
Tea & Trade Ltd.;0;2;;2023-10-04;41bb1018abf38b9a7bcb831bf730742b;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3RT20262BB40;0;0;0;4;0;0;0;56.52;226.08;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-17;41cf17c14b0be243b5b9ca7e42ee4c0c;1;0;0;BILL_TO_CUSTOMER_NAME 010;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 009;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 010;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 009;GB;5SY4110-6;0;0;0;5;0;0;0;10.23;51.15;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-24;41d680cbd1f94d410c32eae9f3787d67;1;0;0;BILL_TO_CUSTOMER_NAME 052;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 052;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 052;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 052;GB;5SY4340-7;0;0;0;1;0;0;0;47;47;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-24;41d680cbd1f94d410c32eae9f3787d67;2;0;0;BILL_TO_CUSTOMER_NAME 052;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 052;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 052;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 052;GB;5SY4340-7;0;0;0;2;0;0;0;47;94;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-04;422570dc8358d41ea28850117a30bda5;1;0;0;BILL_TO_CUSTOMER_NAME 053;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 039;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 053;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 039;GB;3SU1051-6AA20-0AA0;0;0;0;7;0;0;0;2.13;14.91;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-07;422d1c3d2b6cae8118d378e8b11ab9a2;1;0;0;BILL_TO_CUSTOMER_NAME 020;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 043;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 020;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 043;GB;3SU1050-1BD30-0AA0;0;0;0;2;0;0;0;5.78;11.56;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-28;42445233818b9d097465fec891b9185d;1;0;0;BILL_TO_CUSTOMER_NAME 006;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 047;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 006;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 047;GB;3RU2116-1GB0;0;0;0;1;0;0;0;21.47;21.47;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2024-01-16;425eb04ae18b251cce999616a2bab16c;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;6EP3331-6SB00-0AY0;0;0;0;40;0;0;0;39;1560;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-14;4264dbf8b46201ebf17925856eb483c1;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1200-6KB10-1AA0;0;0;0;15;0;0;0;17.55;263.25;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-27;4297d65a567ff9785da9d81a2ce1cdaf;1;0;0;BILL_TO_CUSTOMER_NAME 023;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 045;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 023;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 045;GB;3SU1052-2BM60-0AA0;0;0;0;2;0;0;0;5.45;10.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-04;429f8221c37cc482d6034e60ce4fc494;1;0;0;BILL_TO_CUSTOMER_NAME 027;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 020;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 027;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 020;GB;3SU1802-0AA00-0AB1;0;0;0;1;0;0;0;7.17;7.17;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2024-01-11;42b11fa04775b12c41a7a37cf2397c74;1;0;0;BILL_TO_CUSTOMER_NAME 040;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 004;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 040;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 004;GB;3SU1550-0AA10-0AA0;0;0;0;2;0;0;0;1.62;3.24;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-13;42c4889b9463ecc84114e10bdeec9368;1;0;0;BILL_TO_CUSTOMER_NAME 027;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 020;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 027;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 020;GB;3SU1052-2BM60-0AA0;0;0;0;1;0;0;0;5.45;5.45;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-31;42c6ca4ea8250ea48b98049e3b30020d;1;0;0;BILL_TO_CUSTOMER_NAME 038;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 005;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 038;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 005;GB;3RT2016-1AB01;0;0;0;1;0;0;0;15.68;15.68;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-26;42d44f34e43cd749e87726a0716c00dc;1;0;0;BILL_TO_CUSTOMER_NAME 056;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 055;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 056;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 055;GB;3SU1401-1BB50-1AA0;0;0;0;5;0;0;0;3.74;18.7;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-07;42f7c1daa5bfef16fb9b8eaf98a6b753;1;0;0;BILL_TO_CUSTOMER_NAME 027;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 020;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 027;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 020;GB;3SU1050-0AB20-0AA0;0;0;0;2;0;0;0;2.95;5.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-05;42fb232b82893d5eda79b207fc3add1b;1;0;0;BILL_TO_CUSTOMER_NAME 019;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 014;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 019;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 014;GB;3SU1401-1BB30-1AA0;0;0;0;1;0;0;0;3.74;3.74;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-30;430e69eb4a0781a677f580ede22954f3;1;0;0;BILL_TO_CUSTOMER_NAME 010;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 009;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 010;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 009;GB;5ST3750;0;0;0;2;0;0;0;1.04;2.08;0;GBP;0;;;;;
